date,exchange_rate_to_euro,country,currency
2023-07-12,0.13,Denmark,DKK
2023-07-12,0.01,Japan,JPY
2023-07-12,0.09,Norway,NOK
2023-07-12,0.68,Singapore,SGD
2023-07-12,0.09,Sweden,SEK
2023-07-12,1.17,UK,GBP
2023-07-12,0.91,USA,USD
2023-07-13,0.61,Australia,AUD
2023-07-13,0.19,Brazil,BRL
2023-07-13,0.68,Canada,CAD
2023-07-13,0.13,Denmark,DKK
2023-07-13,0.01,Japan,JPY
2023-07-13,0.09,Norway,NOK
2023-07-13,0.67,Singapore,SGD
2023-07-13,0.09,Sweden,SEK
2023-07-13,1.17,UK,GBP
2023-07-13,0.89,USA,USD
2023-07-14,0.61,Australia,AUD
2023-07-14,0.19,Brazil,BRL
2023-07-14,0.68,Canada,CAD
2023-07-14,0.13,Denmark,DKK
2023-07-14,0.01,Japan,JPY
2023-07-14,0.09,Norway,NOK
2023-07-14,0.68,Singapore,SGD
2023-07-14,0.09,Sweden,SEK
2023-07-14,1.17,UK,GBP
2023-07-14,0.89,USA,USD
2023-07-17,0.61,Australia,AUD
2023-07-17,0.18,Brazil,BRL
2023-07-17,0.68,Canada,CAD
2023-07-17,0.13,Denmark,DKK
2023-07-17,1,Japan,JPY
2023-07-17,0.09,Norway,NOK
2023-07-17,0.67,Singapore,SGD
2023-07-17,0.09,Sweden,SEK
2023-07-17,1.16,UK,GBP
2023-07-17,0.89,USA,USD
2023-07-18,0.61,Australia,AUD
2023-07-18,0.18,Brazil,BRL
2023-07-18,0.67,Canada,CAD
2023-07-18,0.13,Denmark,DKK
2023-07-18,0.01,Japan,JPY
2023-07-18,0.09,Norway,NOK
2023-07-18,0.67,Singapore,SGD
2023-07-18,0.09,Sweden,SEK
2023-07-18,1.17,UK,GBP
2023-07-18,0.89,USA,USD
2023-07-19,0.61,Australia,AUD
2023-07-19,0.19,Brazil,BRL
2023-07-19,0.68,Canada,CAD
2023-07-19,0.13,Denmark,DKK
2023-07-19,0.01,Japan,JPY
2023-07-19,0.09,Norway,NOK
2023-07-19,0.67,Singapore,SGD
2023-07-19,0.09,Sweden,SEK
2023-07-19,1.15,UK,GBP
2023-07-19,0.89,USA,USD
2023-07-20,0.61,Australia,AUD
2023-07-20,0.19,Brazil,BRL
2023-07-20,0.68,Canada,CAD
2023-07-20,0.13,Denmark,DKK
2023-07-20,0.01,Japan,JPY
2023-07-20,0.09,Norway,NOK
2023-07-20,0.68,Singapore,SGD
2023-07-20,0.09,Sweden,SEK
2023-07-20,1.15,UK,GBP
2023-07-20,0.89,USA,USD
2023-07-21,0.61,Australia,AUD
2023-07-21,0.19,Brazil,BRL
2023-07-21,0.68,Canada,CAD
2023-07-21,0.13,Denmark,DKK
2023-07-21,0.01,Japan,JPY
2023-07-21,0.09,Norway,NOK
2023-07-21,0.68,Singapore,SGD
2023-07-21,0.09,Sweden,SEK
2023-07-21,1.15,UK,GBP
2023-07-21,0.9,USA,USD
2023-07-24,0.61,Australia,AUD
2023-07-24,0.19,Brazil,BRL
2023-07-24,0.68,Canada,CAD
2023-07-24,0.13,Denmark,DKK
2023-07-24,0.01,Japan,JPY
2023-07-24,0.09,Norway,NOK
2023-07-24,0.68,Singapore,SGD
2023-07-24,0.09,Sweden,SEK
2023-07-24,1.16,UK,GBP
2023-07-24,0.9,USA,USD
2023-07-25,0.61,Australia,AUD
2023-07-25,0.19,Brazil,BRL
2023-07-25,0.69,Canada,CAD
2023-07-25,0.13,Denmark,DKK
2023-07-25,0.01,Japan,JPY
2023-07-25,0.09,Norway,NOK
2023-07-25,0.68,Singapore,SGD
2023-07-25,0.09,Sweden,SEK
2023-07-25,1.16,UK,GBP
2023-07-25,0.9,USA,USD
2023-07-26,0.61,Australia,AUD
2023-07-26,0.19,Brazil,BRL
2023-07-26,0.68,Canada,CAD
2023-07-26,0.13,Denmark,DKK
2023-07-26,0.01,Japan,JPY
2023-07-26,0.09,Norway,NOK
2023-07-26,0.68,Singapore,SGD
2023-07-26,0.09,Sweden,SEK
2023-07-26,1.17,UK,GBP
2023-07-26,0.9,USA,USD
2023-07-27,0.61,Australia,AUD
2023-07-27,0.19,Brazil,BRL
2023-07-27,0.68,Canada,CAD
2023-07-27,0.13,Denmark,DKK
2023-07-27,0.01,Japan,JPY
2023-07-27,0.09,Norway,NOK
2023-07-27,0.68,Singapore,SGD
2023-07-27,0.09,Sweden,SEK
2023-07-27,1.16,UK,GBP
2023-07-27,0.9,USA,USD
2023-07-28,0.61,Australia,AUD
2023-07-28,0.19,Brazil,BRL
2023-07-28,0.69,Canada,CAD
2023-07-28,0.13,Denmark,DKK
2023-07-28,0.01,Japan,JPY
2023-07-28,0.09,Norway,NOK
2023-07-28,0.68,Singapore,SGD
2023-07-28,0.09,Sweden,SEK
2023-07-28,1.17,UK,GBP
2023-07-28,0.91,USA,USD
2023-07-31,0.61,Australia,AUD
2023-07-31,0.19,Brazil,BRL
2023-07-31,0.69,Canada,CAD
2023-07-31,0.13,Denmark,DKK
2023-07-31,0.01,Japan,JPY
2023-07-31,0.09,Norway,NOK
2023-07-31,0.68,Singapore,SGD
2023-07-31,0.09,Sweden,SEK
2023-07-31,1.17,UK,GBP
2023-07-31,0.91,USA,USD
2023-08-01,0.61,Australia,AUD
2023-08-01,0.19,Brazil,BRL
2023-08-01,0.69,Canada,CAD
2023-08-01,0.13,Denmark,DKK
2023-08-01,0.01,Japan,JPY
2023-08-01,0.09,Norway,NOK
2023-08-01,0.68,Singapore,SGD
2023-08-01,0.09,Sweden,SEK
2023-08-01,1.17,UK,GBP
2023-08-01,0.91,USA,USD
2023-08-02,0.6,Australia,AUD
2023-08-02,0.19,Brazil,BRL
2023-08-02,0.68,Canada,CAD
2023-08-02,0.13,Denmark,DKK
2023-08-02,0.01,Japan,JPY
2023-08-02,0.09,Norway,NOK
2023-08-02,0.68,Singapore,SGD
2023-08-02,0.09,Sweden,SEK
2023-08-02,1.16,UK,GBP
2023-08-02,0.91,USA,USD
2023-08-03,0.6,Australia,AUD
2023-08-03,0.19,Brazil,BRL
2023-08-03,0.69,Canada,CAD
2023-08-03,0.13,Denmark,DKK
2023-08-03,0.01,Japan,JPY
2023-08-03,0.09,Norway,NOK
2023-08-03,0.68,Singapore,SGD
2023-08-03,0.09,Sweden,SEK
2023-08-03,1.16,UK,GBP
2023-08-03,0.91,USA,USD
2023-08-04,0.6,Australia,AUD
2023-08-04,0.19,Brazil,BRL
2023-08-04,0.68,Canada,CAD
2023-08-04,0.13,Denmark,DKK
2023-08-04,0.01,Japan,JPY
2023-08-04,0.09,Norway,NOK
2023-08-04,0.68,Singapore,SGD
2023-08-04,0.09,Sweden,SEK
2023-08-04,1.16,UK,GBP
2023-08-04,0.91,USA,USD
2023-08-07,0.64,Australia,AUD
2023-08-07,0.19,Brazil,BRL
2023-08-07,0.19,Canada,CAD
2023-08-07,0.13,Denmark,DKK
2023-08-07,0.01,Japan,JPY
2023-08-07,0.09,Norway,NOK
2023-08-07,0.68,Singapore,SGD
2023-08-07,0.09,Sweden,SEK
2023-08-07,1.16,UK,GBP
2023-08-07,0.91,USA,USD
2023-08-08,0.6,Australia,AUD
2023-08-08,0.19,Brazil,BRL
2023-08-08,0.68,Canada,CAD
2023-08-08,0.13,Denmark,DKK
2023-08-08,0.01,Japan,JPY
2023-08-08,0.09,Norway,NOK
2023-08-08,0.68,Singapore,SGD
2023-08-08,0.09,Sweden,SEK
2023-08-08,1.16,UK,GBP
2023-08-08,0.91,USA,USD
2023-08-09,0.6,Australia,AUD
2023-08-09,0.19,Brazil,BRL
2023-08-09,0.68,Canada,CAD
2023-08-09,0.13,Denmark,DKK
2023-08-09,0.01,Japan,JPY
2023-08-09,0.09,Norway,NOK
2023-08-09,0.09,Singapore,SGD
2023-08-09,0.09,Sweden,SEK
2023-08-09,1.16,UK,GBP
2023-08-09,0.91,USA,USD
2023-08-10,0.59,Australia,AUD
2023-08-10,0.19,Brazil,BRL
2023-08-10,0.68,Canada,CAD
2023-08-10,0.13,Denmark,DKK
2023-08-10,0.01,Japan,JPY
2023-08-10,0.09,Norway,NOK
2023-08-10,0.67,Singapore,SGD
2023-08-10,0.09,Sweden,SEK
2023-08-10,1.16,UK,GBP
2023-08-10,0.91,USA,USD
2023-08-11,0.59,Australia,AUD
2023-08-11,0.19,Brazil,BRL
2023-08-11,0.68,Canada,CAD
2023-08-11,0.13,Denmark,DKK
2023-08-11,1,Japan,JPY
2023-08-11,0.09,Norway,NOK
2023-08-11,0.67,Singapore,SGD
2023-08-11,0.08,Sweden,SEK
2023-08-11,1.16,UK,GBP
2023-08-11,0.91,USA,USD
2023-08-14,0.59,Australia,AUD
2023-08-14,0.18,Brazil,BRL
2023-08-14,0.68,Canada,CAD
2023-08-14,0.13,Denmark,DKK
2023-08-14,0.01,Japan,JPY
2023-08-14,0.09,Norway,NOK
2023-08-14,0.68,Singapore,SGD
2023-08-14,0.08,Sweden,SEK
2023-08-14,1.16,UK,GBP
2023-08-14,0.91,USA,USD
2023-08-15,0.6,Australia,AUD
2023-08-15,0.18,Brazil,BRL
2023-08-15,0.68,Canada,CAD
2023-08-15,0.13,Denmark,DKK
2023-08-15,0.01,Japan,JPY
2023-08-15,0.09,Norway,NOK
2023-08-15,0.67,Singapore,SGD
2023-08-15,0.08,Sweden,SEK
2023-08-15,1.16,UK,GBP
2023-08-15,0.92,USA,USD
2023-08-16,0.59,Australia,AUD
2023-08-16,0.18,Brazil,BRL
2023-08-16,0.68,Canada,CAD
2023-08-16,0.13,Denmark,DKK
2023-08-16,0.01,Japan,JPY
2023-08-16,0.09,Norway,NOK
2023-08-16,0.67,Singapore,SGD
2023-08-16,0.08,Sweden,SEK
2023-08-16,1.17,UK,GBP
2023-08-16,0.92,USA,USD
2023-08-17,0.59,Australia,AUD
2023-08-17,0.18,Brazil,BRL
2023-08-17,0.68,Canada,CAD
2023-08-17,0.13,Denmark,DKK
2023-08-17,0.01,Japan,JPY
2023-08-17,0.09,Norway,NOK
2023-08-17,0.67,Singapore,SGD
2023-08-17,0.08,Sweden,SEK
2023-08-17,1.17,UK,GBP
2023-08-17,0.92,USA,USD
2023-08-18,0.59,Australia,AUD
2023-08-18,0.19,Brazil,BRL
2023-08-18,0.68,Canada,CAD
2023-08-18,0.13,Denmark,DKK
2023-08-18,0.01,Japan,JPY
2023-08-18,0.09,Norway,NOK
2023-08-18,0.68,Singapore,SGD
2023-08-18,0.08,Sweden,SEK
2023-08-18,1.17,UK,GBP
2023-08-18,0.92,USA,USD
2023-08-21,0.59,Australia,AUD
2023-08-21,0.18,Brazil,BRL
2023-08-21,0.68,Canada,CAD
2023-08-21,0.13,Denmark,DKK
2023-08-21,0.01,Japan,JPY
2023-08-21,0.09,Norway,NOK
2023-08-21,0.68,Singapore,SGD
2023-08-21,1,Sweden,SEK
2023-08-21,1.17,UK,GBP
2023-08-21,0.92,USA,USD
2023-08-22,0.59,Australia,AUD
2023-08-22,0.19,Brazil,BRL
2023-08-22,0.68,Canada,CAD
2023-08-22,0.13,Denmark,DKK
2023-08-22,0.01,Japan,JPY
2023-08-22,0.09,Norway,NOK
2023-08-22,0.68,Singapore,SGD
2023-08-22,0.08,Sweden,SEK
2023-08-22,1.17,UK,GBP
2023-08-22,0.92,USA,USD
2023-08-23,0.6,Australia,AUD
2023-08-23,0.19,Brazil,BRL
2023-08-23,0.68,Canada,CAD
2023-08-23,0.13,Denmark,DKK
2023-08-23,0.01,Japan,JPY
2023-08-23,0.09,Norway,NOK
2023-08-23,0.68,Singapore,SGD
2023-08-23,0.08,Sweden,SEK
2023-08-23,1.17,UK,GBP
2023-08-23,0.93,USA,USD
2023-08-24,0.6,Australia,AUD
2023-08-24,0.19,Brazil,BRL
2023-08-24,0.68,Canada,CAD
2023-08-24,0.13,Denmark,DKK
2023-08-24,0.01,Japan,JPY
2023-08-24,0.09,Norway,NOK
2023-08-24,0.68,Singapore,SGD
2023-08-24,0.08,Sweden,SEK
2023-08-24,1.17,UK,GBP
2023-08-24,0.92,USA,USD
2023-08-25,0.59,Australia,AUD
2023-08-25,0.19,Brazil,BRL
2023-08-25,0.68,Canada,CAD
2023-08-25,0.13,Denmark,DKK
2023-08-25,0.01,Japan,JPY
2023-08-25,0.09,Norway,NOK
2023-08-25,0.68,Singapore,SGD
2023-08-25,0.08,Sweden,SEK
2023-08-25,1.17,UK,GBP
2023-08-25,0.93,USA,USD
2023-08-28,0.6,Australia,AUD
2023-08-28,0.19,Brazil,BRL
2023-08-28,0.68,Canada,CAD
2023-08-28,0.13,Denmark,DKK
2023-08-28,0.01,Japan,JPY
2023-08-28,0.09,Norway,NOK
2023-08-28,0.68,Singapore,SGD
2023-08-28,0.08,Sweden,SEK
2023-08-28,0.08,UK,GBP
2023-08-28,0.93,USA,USD
2023-08-29,0.6,Australia,AUD
2023-08-29,0.19,Brazil,BRL
2023-08-29,0.68,Canada,CAD
2023-08-29,0.13,Denmark,DKK
2023-08-29,0.01,Japan,JPY
2023-08-29,0.09,Norway,NOK
2023-08-29,0.68,Singapore,SGD
2023-08-29,0.08,Sweden,SEK
2023-08-29,1.17,UK,GBP
2023-08-29,0.93,USA,USD
2023-08-30,0.59,Australia,AUD
2023-08-30,0.19,Brazil,BRL
2023-08-30,0.68,Canada,CAD
2023-08-30,0.13,Denmark,DKK
2023-08-30,0.01,Japan,JPY
2023-08-30,0.09,Norway,NOK
2023-08-30,0.68,Singapore,SGD
2023-08-30,0.08,Sweden,SEK
2023-08-30,1.16,UK,GBP
2023-08-30,0.92,USA,USD
2023-08-31,0.6,Australia,AUD
2023-08-31,0.19,Brazil,BRL
2023-08-31,0.68,Canada,CAD
2023-08-31,0.13,Denmark,DKK
2023-08-31,0.01,Japan,JPY
2023-08-31,0.09,Norway,NOK
2023-08-31,0.68,Singapore,SGD
2023-08-31,0.08,Sweden,SEK
2023-08-31,1.17,UK,GBP
2023-08-31,0.92,USA,USD
2023-09-01,0.6,Australia,AUD
2023-09-01,0.19,Brazil,BRL
2023-09-01,0.68,Canada,CAD
2023-09-01,0.13,Denmark,DKK
2023-09-01,0.01,Japan,JPY
2023-09-01,0.09,Norway,NOK
2023-09-01,0.09,Singapore,SGD
2023-09-01,0.08,Sweden,SEK
2023-09-01,1.17,UK,GBP
2023-09-01,0.92,USA,USD
2023-09-05,0.6,Australia,AUD
2023-09-05,0.19,Brazil,BRL
2023-09-05,0.68,Canada,CAD
2023-09-05,0.13,Denmark,DKK
2023-09-05,0.01,Japan,JPY
2023-09-05,0.09,Norway,NOK
2023-09-05,0.69,Singapore,SGD
2023-09-05,0.08,Sweden,SEK
2023-09-05,1.17,UK,GBP
2023-09-05,0.93,USA,USD
2023-09-06,0.6,Australia,AUD
2023-09-06,0.19,Brazil,BRL
2023-09-06,0.68,Canada,CAD
2023-09-06,0.13,Denmark,DKK
2023-09-06,0.01,Japan,JPY
2023-09-06,0.09,Norway,NOK
2023-09-06,0.68,Singapore,SGD
2023-09-06,0.08,Sweden,SEK
2023-09-06,1.17,UK,GBP
2023-09-06,0.93,USA,USD
2023-09-07,0.6,Australia,AUD
2023-09-07,0.6,Brazil,BRL
2023-09-07,0.68,Canada,CAD
2023-09-07,0.13,Denmark,DKK
2023-09-07,0.01,Japan,JPY
2023-09-07,0.09,Norway,NOK
2023-09-07,0.68,Singapore,SGD
2023-09-07,0.08,Sweden,SEK
2023-09-07,1.16,UK,GBP
2023-09-07,0.93,USA,USD
2023-09-08,0.6,Australia,AUD
2023-09-08,0.19,Brazil,BRL
2023-09-08,0.69,Canada,CAD
2023-09-08,0.13,Denmark,DKK
2023-09-08,0.01,Japan,JPY
2023-09-08,0.09,Norway,NOK
2023-09-08,0.69,Singapore,SGD
2023-09-08,0.08,Sweden,SEK
2023-09-08,1.17,UK,GBP
2023-09-08,0.93,USA,USD
2023-09-11,0.6,Australia,AUD
2023-09-11,0.19,Brazil,BRL
2023-09-11,0.69,Canada,CAD
2023-09-11,0.13,Denmark,DKK
2023-09-11,0.01,Japan,JPY
2023-09-11,0.09,Norway,NOK
2023-09-11,0.68,Singapore,SGD
2023-09-11,0.08,Sweden,SEK
2023-09-11,1.17,UK,GBP
2023-09-11,0.93,USA,USD
2023-09-12,0.6,Australia,AUD
2023-09-12,0.19,Brazil,BRL
2023-09-12,0.69,Canada,CAD
2023-09-12,0.13,Denmark,DKK
2023-09-12,0.01,Japan,JPY
2023-09-12,0.09,Norway,NOK
2023-09-12,0.69,Singapore,SGD
2023-09-12,0.08,Sweden,SEK
2023-09-12,1.16,UK,GBP
2023-09-12,0.93,USA,USD
2023-09-13,0.6,Australia,AUD
2023-09-13,0.19,Brazil,BRL
2023-09-13,0.69,Canada,CAD
2023-09-13,0.13,Denmark,DKK
2023-09-13,0.01,Japan,JPY
2023-09-13,0.09,Norway,NOK
2023-09-13,0.68,Singapore,SGD
2023-09-13,0.08,Sweden,SEK
2023-09-13,1.16,UK,GBP
2023-09-13,0.93,USA,USD
2023-09-14,0.6,Australia,AUD
2023-09-14,0.19,Brazil,BRL
2023-09-14,0.69,Canada,CAD
2023-09-14,0.13,Denmark,DKK
2023-09-14,0.01,Japan,JPY
2023-09-14,0.09,Norway,NOK
2023-09-14,0.69,Singapore,SGD
2023-09-14,0.08,Sweden,SEK
2023-09-14,1.16,UK,GBP
2023-09-14,0.93,USA,USD
2023-09-15,0.61,Australia,AUD
2023-09-15,0.19,Brazil,BRL
2023-09-15,0.69,Canada,CAD
2023-09-15,0.13,Denmark,DKK
2023-09-15,0.01,Japan,JPY
2023-09-15,0.09,Norway,NOK
2023-09-15,0.69,Singapore,SGD
2023-09-15,0.08,Sweden,SEK
2023-09-15,1.16,UK,GBP
2023-09-15,0.94,USA,USD
2023-09-18,0.6,Australia,AUD
2023-09-18,0.19,Brazil,BRL
2023-09-18,0.7,Canada,CAD
2023-09-18,0.13,Denmark,DKK
2023-09-18,1,Japan,JPY
2023-09-18,0.09,Norway,NOK
2023-09-18,0.69,Singapore,SGD
2023-09-18,0.08,Sweden,SEK
2023-09-18,1.16,UK,GBP
2023-09-18,0.94,USA,USD
2023-09-19,0.6,Australia,AUD
2023-09-19,0.19,Brazil,BRL
2023-09-19,0.19,Canada,CAD
2023-09-19,0.13,Denmark,DKK
2023-09-19,0.01,Japan,JPY
2023-09-19,0.09,Norway,NOK
2023-09-19,0.68,Singapore,SGD
2023-09-19,0.08,Sweden,SEK
2023-09-19,1.16,UK,GBP
2023-09-19,0.93,USA,USD
2023-09-20,0.6,Australia,AUD
2023-09-20,0.19,Brazil,BRL
2023-09-20,0.7,Canada,CAD
2023-09-20,0.13,Denmark,DKK
2023-09-20,0.01,Japan,JPY
2023-09-20,0.09,Norway,NOK
2023-09-20,0.68,Singapore,SGD
2023-09-20,0.08,Sweden,SEK
2023-09-20,1.16,UK,GBP
2023-09-20,0.93,USA,USD
2023-09-21,0.6,Australia,AUD
2023-09-21,0.19,Brazil,BRL
2023-09-21,0.7,Canada,CAD
2023-09-21,0.13,Denmark,DKK
2023-09-21,0.01,Japan,JPY
2023-09-21,0.09,Norway,NOK
2023-09-21,0.69,Singapore,SGD
2023-09-21,0.08,Sweden,SEK
2023-09-21,1.15,UK,GBP
2023-09-21,0.94,USA,USD
2023-09-22,0.6,Australia,AUD
2023-09-22,0.19,Brazil,BRL
2023-09-22,0.7,Canada,CAD
2023-09-22,0.13,Denmark,DKK
2023-09-22,0.01,Japan,JPY
2023-09-22,0.09,Norway,NOK
2023-09-22,0.69,Singapore,SGD
2023-09-22,0.08,Sweden,SEK
2023-09-22,1.15,UK,GBP
2023-09-22,0.94,USA,USD
2023-09-25,0.6,Australia,AUD
2023-09-25,0.19,Brazil,BRL
2023-09-25,0.7,Canada,CAD
2023-09-25,0.13,Denmark,DKK
2023-09-25,0.01,Japan,JPY
2023-09-25,0.09,Norway,NOK
2023-09-25,0.69,Singapore,SGD
2023-09-25,0.08,Sweden,SEK
2023-09-25,1.15,UK,GBP
2023-09-25,0.94,USA,USD
2023-09-26,0.6,Australia,AUD
2023-09-26,0.19,Brazil,BRL
2023-09-26,0.7,Canada,CAD
2023-09-26,0.13,Denmark,DKK
2023-09-26,0.01,Japan,JPY
2023-09-26,0.09,Norway,NOK
2023-09-26,0.69,Singapore,SGD
2023-09-26,0.09,Sweden,SEK
2023-09-26,1.15,UK,GBP
2023-09-26,0.94,USA,USD
2023-09-27,0.61,Australia,AUD
2023-09-27,0.19,Brazil,BRL
2023-09-27,0.7,Canada,CAD
2023-09-27,0.13,Denmark,DKK
2023-09-27,0.01,Japan,JPY
2023-09-27,0.09,Norway,NOK
2023-09-27,0.69,Singapore,SGD
2023-09-27,0.09,Sweden,SEK
2023-09-27,1.15,UK,GBP
2023-09-27,0.95,USA,USD
2023-09-28,0.61,Australia,AUD
2023-09-28,0.19,Brazil,BRL
2023-09-28,0.7,Canada,CAD
2023-09-28,0.13,Denmark,DKK
2023-09-28,0.01,Japan,JPY
2023-09-28,0.09,Norway,NOK
2023-09-28,0.69,Singapore,SGD
2023-09-28,0.09,Sweden,SEK
2023-09-28,1.16,UK,GBP
2023-09-28,0.95,USA,USD
2023-09-29,0.61,Australia,AUD
2023-09-29,0.19,Brazil,BRL
2023-09-29,0.7,Canada,CAD
2023-09-29,0.13,Denmark,DKK
2023-09-29,0.01,Japan,JPY
2023-09-29,0.09,Norway,NOK
2023-09-29,0.69,Singapore,SGD
2023-09-29,0.09,Sweden,SEK
2023-09-29,1.16,UK,GBP
2023-09-29,0.94,USA,USD
2023-10-02,0.64,Australia,AUD
2023-10-02,0.19,Brazil,BRL
2023-10-02,0.19,Canada,CAD
2023-10-02,0.13,Denmark,DKK
2023-10-02,0.01,Japan,JPY
2023-10-02,0.09,Norway,NOK
2023-10-02,0.69,Singapore,SGD
2023-10-02,0.09,Sweden,SEK
2023-10-02,1.15,UK,GBP
2023-10-02,0.95,USA,USD
2023-10-03,0.6,Australia,AUD
2023-10-03,0.19,Brazil,BRL
2023-10-03,0.7,Canada,CAD
2023-10-03,0.13,Denmark,DKK
2023-10-03,0.01,Japan,JPY
2023-10-03,0.09,Norway,NOK
2023-10-03,0.7,Singapore,SGD
2023-10-03,0.09,Sweden,SEK
2023-10-03,1.15,UK,GBP
2023-10-03,0.96,USA,USD
2023-10-04,0.6,Australia,AUD
2023-10-04,0.18,Brazil,BRL
2023-10-04,0.69,Canada,CAD
2023-10-04,0.13,Denmark,DKK
2023-10-04,0.01,Japan,JPY
2023-10-04,0.09,Norway,NOK
2023-10-04,0.69,Singapore,SGD
2023-10-04,0.09,Sweden,SEK
2023-10-04,1.15,UK,GBP
2023-10-04,0.95,USA,USD
2023-10-05,0.61,Australia,AUD
2023-10-05,0.18,Brazil,BRL
2023-10-05,0.69,Canada,CAD
2023-10-05,0.13,Denmark,DKK
2023-10-05,0.01,Japan,JPY
2023-10-05,0.09,Norway,NOK
2023-10-05,0.69,Singapore,SGD
2023-10-05,0.09,Sweden,SEK
2023-10-05,1.15,UK,GBP
2023-10-05,0.95,USA,USD
2023-10-06,0.6,Australia,AUD
2023-10-06,0.18,Brazil,BRL
2023-10-06,0.69,Canada,CAD
2023-10-06,0.13,Denmark,DKK
2023-10-06,0.01,Japan,JPY
2023-10-06,0.09,Norway,NOK
2023-10-06,0.69,Singapore,SGD
2023-10-06,0.09,Sweden,SEK
2023-10-06,1.16,UK,GBP
2023-10-06,0.95,USA,USD
2023-10-10,0.61,Australia,AUD
2023-10-10,0.19,Brazil,BRL
2023-10-10,0.7,Canada,CAD
2023-10-10,0.13,Denmark,DKK
2023-10-10,0.01,Japan,JPY
2023-10-10,0.09,Norway,NOK
2023-10-10,0.69,Singapore,SGD
2023-10-10,0.09,Sweden,SEK
2023-10-10,1.16,UK,GBP
2023-10-10,0.95,USA,USD
2023-10-11,0.61,Australia,AUD
2023-10-11,0.19,Brazil,BRL
2023-10-11,0.69,Canada,CAD
2023-10-11,0.13,Denmark,DKK
2023-10-11,0.01,Japan,JPY
2023-10-11,0.09,Norway,NOK
2023-10-11,0.69,Singapore,SGD
2023-10-11,0.09,Sweden,SEK
2023-10-11,1.16,UK,GBP
2023-10-11,0.94,USA,USD
2023-10-12,0.6,Australia,AUD
2023-10-12,0.6,Brazil,BRL
2023-10-12,0.69,Canada,CAD
2023-10-12,0.13,Denmark,DKK
2023-10-12,0.01,Japan,JPY
2023-10-12,0.09,Norway,NOK
2023-10-12,0.69,Singapore,SGD
2023-10-12,0.09,Sweden,SEK
2023-10-12,1.16,UK,GBP
2023-10-12,0.94,USA,USD
2023-10-13,0.6,Australia,AUD
2023-10-13,0.19,Brazil,BRL
2023-10-13,0.7,Canada,CAD
2023-10-13,0.13,Denmark,DKK
2023-10-13,0.01,Japan,JPY
2023-10-13,0.09,Norway,NOK
2023-10-13,0.69,Singapore,SGD
2023-10-13,0.09,Sweden,SEK
2023-10-13,1.16,UK,GBP
2023-10-13,0.95,USA,USD
2023-10-16,0.6,Australia,AUD
2023-10-16,0.19,Brazil,BRL
2023-10-16,0.7,Canada,CAD
2023-10-16,0.13,Denmark,DKK
2023-10-16,0.01,Japan,JPY
2023-10-16,0.09,Norway,NOK
2023-10-16,0.69,Singapore,SGD
2023-10-16,0.09,Sweden,SEK
2023-10-16,1.15,UK,GBP
2023-10-16,0.95,USA,USD
2023-10-17,0.6,Australia,AUD
2023-10-17,0.19,Brazil,BRL
2023-10-17,0.69,Canada,CAD
2023-10-17,0.13,Denmark,DKK
2023-10-17,0.01,Japan,JPY
2023-10-17,0.09,Norway,NOK
2023-10-17,0.69,Singapore,SGD
2023-10-17,0.09,Sweden,SEK
2023-10-17,1.15,UK,GBP
2023-10-17,0.95,USA,USD
2023-10-18,0.6,Australia,AUD
2023-10-18,0.19,Brazil,BRL
2023-10-18,0.69,Canada,CAD
2023-10-18,0.13,Denmark,DKK
2023-10-18,0.01,Japan,JPY
2023-10-18,0.09,Norway,NOK
2023-10-18,0.69,Singapore,SGD
2023-10-18,0.09,Sweden,SEK
2023-10-18,1.15,UK,GBP
2023-10-18,0.95,USA,USD
2023-10-19,0.6,Australia,AUD
2023-10-19,0.19,Brazil,BRL
2023-10-19,0.69,Canada,CAD
2023-10-19,0.13,Denmark,DKK
2023-10-19,0.01,Japan,JPY
2023-10-19,0.09,Norway,NOK
2023-10-19,0.69,Singapore,SGD
2023-10-19,0.09,Sweden,SEK
2023-10-19,1.15,UK,GBP
2023-10-19,0.95,USA,USD
2023-10-20,0.6,Australia,AUD
2023-10-20,0.19,Brazil,BRL
2023-10-20,0.69,Canada,CAD
2023-10-20,0.13,Denmark,DKK
2023-10-20,0.01,Japan,JPY
2023-10-20,0.09,Norway,NOK
2023-10-20,0.69,Singapore,SGD
2023-10-20,0.09,Sweden,SEK
2023-10-20,1.14,UK,GBP
2023-10-20,0.94,USA,USD
2023-10-23,0.6,Australia,AUD
2023-10-23,0.19,Brazil,BRL
2023-10-23,0.69,Canada,CAD
2023-10-23,0.13,Denmark,DKK
2023-10-23,0.01,Japan,JPY
2023-10-23,0.08,Norway,NOK
2023-10-23,0.69,Singapore,SGD
2023-10-23,0.09,Sweden,SEK
2023-10-23,1.15,UK,GBP
2023-10-23,0.94,USA,USD
2023-10-24,0.6,Australia,AUD
2023-10-24,0.19,Brazil,BRL
2023-10-24,0.68,Canada,CAD
2023-10-24,0.13,Denmark,DKK
2023-10-24,0.01,Japan,JPY
2023-10-24,0.08,Norway,NOK
2023-10-24,0.69,Singapore,SGD
2023-10-24,0.09,Sweden,SEK
2023-10-24,1.15,UK,GBP
2023-10-24,0.94,USA,USD
2023-10-25,0.6,Australia,AUD
2023-10-25,0.19,Brazil,BRL
2023-10-25,0.69,Canada,CAD
2023-10-25,0.13,Denmark,DKK
2023-10-25,0.01,Japan,JPY
